hour,susceptible,exposed,infected,hospitalized,recovered,deceased
1,3104579,32645,0,0,0,0
2,3104579,32645,0,0,0,0
3,3104579,32645,0,0,0,0
4,3104579,32645,0,0,0,0
5,3104579,32645,0,0,0,0
6,3104579,32645,0,0,0,0
7,3104579,32645,0,0,0,0
8,3104579,32645,0,0,0,0
9,3104579,32645,0,0,0,0
10,3104579,32645,0,0,0,0
11,3104579,32645,0,0,0,0
12,3104579,32645,0,0,0,0
13,3104579,32645,0,0,0,0
14,3104579,32645,0,0,0,0
15,3104579,32645,0,0,0,0
16,3104579,32645,0,0,0,0
17,3104579,32645,0,0,0,0
18,3104579,32645,0,0,0,0
19,3104579,32645,0,0,0,0
20,3104579,32645,0,0,0,0
21,3104579,32645,0,0,0,0
22,3104579,32645,0,0,0,0
23,3104579,32645,0,0,0,0
24,3104579,32645,0,0,0,0
25,3104579,32645,0,0,0,0
26,3104579,32645,0,0,0,0
27,3104579,32645,0,0,0,0
28,3104579,32645,0,0,0,0
29,3104579,32645,0,0,0,0
30,3104579,32645,0,0,0,0
31,3104579,32645,0,0,0,0
32,3104579,32645,0,0,0,0
33,3104579,32645,0,0,0,0
34,3104579,32645,0,0,0,0
35,3104579,32645,0,0,0,0
36,3104579,32645,0,0,0,0
37,3104579,32645,0,0,0,0
38,3104579,32645,0,0,0,0
39,3104579,32645,0,0,0,0
40,3104579,32645,0,0,0,0
41,3104579,32645,0,0,0,0
42,3104579,32645,0,0,0,0
43,3104579,32645,0,0,0,0
44,3104579,32645,0,0,0,0
45,3104579,32645,0,0,0,0
46,3104579,32645,0,0,0,0
47,3104579,32645,0,0,0,0
48,3104579,32645,0,0,0,0
49,3104579,32645,0,0,0,0
50,3104579,32645,0,0,0,0
51,3104579,32645,0,0,0,0
52,3104579,32645,0,0,0,0
53,3104579,32645,0,0,0,0
54,3104579,32645,0,0,0,0
55,3104579,0,32645,0,0,0
56,3104579,0,32645,0,0,0
57,3104579,0,32645,0,0,0
58,3104579,0,32645,0,0,0
59,3104579,0,32645,0,0,0
60,3104579,0,32645,0,0,0
61,3104579,0,32645,0,0,0
62,3104579,0,32645,0,0,0
63,3104579,0,32645,0,0,0
64,3104579,0,32645,0,0,0
65,3104579,0,32645,0,0,0
66,3104579,0,32645,0,0,0
67,3104579,0,32645,0,0,0
68,3104579,0,32645,0,0,0
69,3104579,0,32645,0,0,0
70,3104579,0,32645,0,0,0
71,3104579,0,32645,0,0,0
72,3104579,0,32645,0,0,0
73,3104579,0,32645,0,0,0
74,3104579,0,32645,0,0,0
75,3104579,0,32645,0,0,0
76,3104579,0,32645,0,0,0
77,3104579,0,32645,0,0,0
78,3104579,0,32645,0,0,0
79,3104579,0,32645,0,0,0
80,3104579,0,32645,0,0,0
81,3104579,0,32645,0,0,0
82,3104579,0,32645,0,0,0
83,3104579,0,32645,0,0,0
84,3104579,0,32645,0,0,0
85,3104579,0,32645,0,0,0
86,3104579,0,32645,0,0,0
87,3104579,0,32645,0,0,0
88,3104579,0,32645,0,0,0
89,3104579,0,32645,0,0,0
90,3104579,0,32645,0,0,0
91,3104579,0,32645,0,0,0
92,3104579,0,32645,0,0,0
93,3104579,0,32645,0,0,0
94,3104579,0,32645,0,0,0
95,3104579,0,32645,0,0,0
96,3104579,0,32645,0,0,0
97,3104579,0,32645,0,0,0
98,3104579,0,32645,0,0,0
99,3104579,0,32645,0,0,0
100,3104579,0,32645,0,0,0
101,3104579,0,32645,0,0,0
102,3104579,0,32645,0,0,0
103,3104579,0,32645,0,0,0
104,3104579,0,32645,0,0,0
105,3104579,0,32645,0,0,0
106,3104579,0,32645,0,0,0
107,3104579,0,32645,0,0,0
108,3104579,0,32645,0,0,0
109,3104579,0,32645,0,0,0
110,3104579,0,32645,0,0,0
111,3104579,0,32645,0,0,0
112,3104579,0,32645,0,0,0
113,3104579,0,32645,0,0,0
114,3104579,0,32645,0,0,0
115,3104579,0,32645,0,0,0
116,3104579,0,32645,0,0,0
117,3104579,0,32645,0,0,0
118,3104579,0,32645,0,0,0
119,3104579,0,32645,0,0,0
120,3104579,0,32645,0,0,0
121,3104579,0,32645,0,0,0
122,3104579,0,32645,0,0,0
123,3104579,0,32645,0,0,0
124,3104579,0,32645,0,0,0
125,3104579,0,32645,0,0,0
126,3104579,0,32645,0,0,0
127,3104579,0,32645,0,0,0
128,3104579,0,32645,0,0,0
129,3104579,0,32645,0,0,0
130,3104579,0,32645,0,0,0
131,3104579,0,32645,0,0,0
132,3104579,0,32645,0,0,0
133,3104579,0,32645,0,0,0
134,3104579,0,32645,0,0,0
135,3104579,0,32645,0,0,0
136,3104579,0,32645,0,0,0
137,3104579,0,32645,0,0,0
138,3104579,0,32645,0,0,0
139,3104579,0,32645,0,0,0
140,3104579,0,32645,0,0,0
141,3104579,0,32645,0,0,0
142,3104579,0,32645,0,0,0
143,3104579,0,32645,0,0,0
144,3104579,0,31264,1381,0,0
145,3104579,0,31264,1381,0,0
146,3104579,0,31264,1381,0,0
147,3104579,0,31264,1381,0,0
148,3104579,0,31264,1381,0,0
149,3104579,0,31264,1381,0,0
150,3104579,0,31264,1381,0,0
151,3103451,1128,31264,1381,0,0
152,3102985,1594,31264,1381,0,0
153,3101643,2936,31264,1381,0,0
154,3100404,4175,31264,1381,0,0
155,3099190,5389,31264,1381,0,0
156,3098468,6111,31264,1381,0,0
157,3097789,6790,31264,1381,0,0
158,3097157,7422,31264,1381,0,0
159,3096568,8011,31264,1381,0,0
160,3095975,8604,31264,1381,0,0
161,3094637,9942,31264,1381,0,0
162,3094637,9942,31264,1381,0,0
163,3094637,9942,31264,1381,0,0
164,3094637,9942,31264,1381,0,0
165,3094637,9942,31264,1381,0,0
166,3094637,9942,31264,1381,0,0
167,3094637,9942,31264,1381,0,0
168,3094637,9942,29919,2726,0,0
169,3094637,9942,29919,2726,0,0
170,3094637,9942,29919,2726,0,0
171,3094637,9942,29919,2726,0,0
172,3094637,9942,29919,2726,0,0
173,3094637,9942,29919,2726,0,0
174,3094637,9942,29919,2726,0,0
175,3092357,12222,29919,2726,0,0
176,3091640,12939,29919,2726,0,0
177,3089262,15317,29919,2726,0,0
178,3087051,17528,29919,2726,0,0
179,3084869,19710,29919,2726,0,0
180,3083439,21140,29919,2726,0,0
181,3082136,22443,29919,2726,0,0
182,3080918,23661,29919,2726,0,0
183,3079744,24835,29919,2726,0,0
184,3078670,25909,29919,2726,0,0
185,3075977,28602,29919,2726,0,0
186,3075977,28602,29919,2726,0,0
187,3075977,28602,29919,2726,0,0
188,3075977,28602,29919,2726,0,0
189,3075977,28602,29919,2726,0,0
190,3075977,28602,29919,2726,0,0
191,3075977,28602,29919,2726,0,0
192,3075977,28602,28567,4078,0,0
193,3075977,28602,28567,4078,0,0
194,3075977,28602,28567,4078,0,0
195,3075977,28602,28567,4078,0,0
196,3075977,28602,28567,4078,0,0
197,3075977,28602,28567,4078,0,0
198,3075977,28602,28567,4078,0,0
199,3072629,31048,29469,4078,0,0
200,3071646,30988,30512,4078,0,0
201,3068376,33172,31598,4078,0,0
202,3065305,34962,32879,4078,0,0
203,3062328,36877,33941,4078,0,0
204,3060453,37955,34738,4078,0,0
205,3058569,39165,35412,4078,0,0
206,3056866,40244,36036,4078,0,0
207,3055276,41231,36639,4078,0,0
208,3053786,41913,37447,4078,0,0
209,3049816,45153,38177,4078,0,0
210,3049816,44821,38509,4078,0,0
211,3049816,44821,38509,4078,0,0
212,3049816,44821,38509,4078,0,0
213,3049816,44821,38509,4078,0,0
214,3049816,44821,38509,4078,0,0
215,3049816,44821,38509,4078,0,0
216,3049816,44821,37098,5489,0,0
217,3049816,44821,37098,5489,0,0
218,3049816,44821,37098,5489,0,0
219,3049816,44821,37098,5489,0,0
220,3049816,44821,37098,5489,0,0
221,3049816,44821,37098,5489,0,0
222,3049816,44821,37098,5489,0,0
223,3045333,47506,38896,5489,0,0
224,3044184,46793,40758,5489,0,0
225,3040150,48911,42674,5489,0,0
226,3036132,50699,44904,5489,0,0
227,3032429,52444,46862,5489,0,0
228,3029997,53319,48419,5489,0,0
229,3027577,54397,49761,5489,0,0
230,3025489,55294,50952,5489,0,0
231,3023501,56159,52075,5489,0,0
232,3021599,56378,53758,5489,0,0
233,3016392,60168,55175,5489,0,0
234,3016392,59585,55758,5489,0,0
235,3016392,59585,55758,5489,0,0
236,3016392,59585,55758,5489,0,0
237,3016392,59585,55758,5489,0,0
238,3016392,59585,55758,5489,0,0
239,3016392,59585,55758,5489,0,0
240,3016392,59585,54381,6866,0,0
241,3016392,59585,54381,6866,0,0
242,3016392,59585,54381,6866,0,0
243,3016392,59585,54381,6866,0,0
244,3016392,59585,54381,6866,0,0
245,3016392,59585,54381,6866,0,0
246,3016392,59585,54381,6866,0,0
247,3010914,62545,56899,6866,0,0
248,3009612,61148,59598,6866,0,0
249,3004927,63135,62296,6866,0,0
250,3000451,64543,65364,6866,0,0
251,2996127,66247,67984,6866,0,0
252,2993382,66874,70102,6866,0,0
253,2990745,67705,71908,6866,0,0
254,2988396,68307,73655,6866,0,0
255,2986254,68847,75257,6866,0,0
256,2984110,68642,77606,6866,0,0
257,2977649,73052,79657,6866,0,0
258,2977649,72167,80542,6866,0,0
259,2977649,72167,80542,6866,0,0
260,2977649,72167,80542,6866,0,0
261,2977649,72167,80542,6866,0,0
262,2977649,72167,80542,6866,0,0
263,2977649,72167,80542,6866,0,0
264,2977649,72167,80542,6866,0,0
265,2977649,72167,80542,6866,0,0
266,2977649,72167,80542,6866,0,0
267,2977649,72167,80542,6866,0,0
268,2977649,72167,80542,6866,0,0
269,2977649,72167,80542,6866,0,0
270,2977649,72167,80542,6866,0,0
271,2972148,74265,83945,6866,0,0
272,2971237,71845,87276,6866,0,0
273,2967442,72279,90637,6866,0,0
274,2963565,72269,94524,6866,0,0
275,2959819,72620,97919,6866,0,0
276,2957489,72203,100666,6866,0,0
277,2955200,72226,102932,6866,0,0
278,2953258,72020,105080,6866,0,0
279,2951351,71943,107064,6866,0,0
280,2949536,70749,110073,6866,0,0
281,2943425,74137,112796,6866,0,0
282,2943425,72967,113966,6866,0,0
283,2943425,72967,113966,6866,0,0
284,2943425,72967,113966,6866,0,0
285,2943425,72967,113966,6866,0,0
286,2943425,72967,113966,6866,0,0
287,2943425,72967,104168,6866,9798,0
288,2943425,72967,103755,7279,9798,0
289,2943425,72967,103755,7279,9798,0
290,2943425,72967,103755,7279,9798,0
291,2943425,72967,103755,7279,9798,0
292,2943425,72967,103755,7279,9798,0
293,2943425,72967,103755,7279,9798,0
294,2943425,72967,103755,7279,9798,0
295,2938035,74296,107816,7279,9798,0
296,2937611,70680,111856,7279,9798,0
297,2936745,67750,115652,7279,9798,0
298,2935790,64160,120197,7279,9798,0
299,2934807,61329,124011,7279,9798,0
300,2934671,58462,127014,7279,9798,0
301,2934530,56036,129581,7279,9798,0
302,2934391,53803,131953,7279,9798,0
303,2934261,51775,134111,7279,9798,0
304,2934156,48343,137648,7279,9798,0
305,2928725,50316,141106,7279,9798,0
306,2928717,48932,142498,7279,9798,0
307,2928703,48946,142498,7279,9798,0
308,2928696,48953,142498,7279,9798,0
309,2928689,48960,142498,7279,9798,0
310,2928688,48961,142498,7279,9798,0
311,2928688,48961,142498,7279,9798,0
312,2928688,48961,141305,8472,9798,0
313,2928688,48961,141305,8472,9798,0
314,2928688,48961,141305,8472,9798,0
