hour,susceptible,exposed,infected,hospitalized,recovered,deceased,totalinfected
1,3104579,32645,0,0,0,0,0
2,3104579,32645,0,0,0,0,0
3,3104579,32645,0,0,0,0,0
4,3104579,32645,0,0,0,0,0
5,3104579,32645,0,0,0,0,0
6,3104579,32645,0,0,0,0,0
7,3104579,32645,0,0,0,0,0
8,3104579,32645,0,0,0,0,0
9,3104579,32645,0,0,0,0,0
10,3104579,32645,0,0,0,0,0
11,3104579,32645,0,0,0,0,0
12,3104579,32645,0,0,0,0,0
13,3104579,32645,0,0,0,0,0
14,3104579,32645,0,0,0,0,0
15,3104579,32645,0,0,0,0,0
16,3104579,32645,0,0,0,0,0
17,3104579,32645,0,0,0,0,0
18,3104579,32645,0,0,0,0,0
19,3104579,32645,0,0,0,0,0
20,3104579,32645,0,0,0,0,0
21,3104579,32645,0,0,0,0,0
22,3104579,32645,0,0,0,0,0
23,3104579,32645,0,0,0,0,0
24,3104579,32645,0,0,0,0,0
25,3104579,32645,0,0,0,0,0
26,3104579,32645,0,0,0,0,0
27,3104579,32645,0,0,0,0,0
28,3104579,32645,0,0,0,0,0
29,3104579,32645,0,0,0,0,0
30,3104579,32645,0,0,0,0,0
31,3104579,32645,0,0,0,0,0
32,3104579,32645,0,0,0,0,0
33,3104579,32645,0,0,0,0,0
34,3104579,32645,0,0,0,0,0
35,3104579,32645,0,0,0,0,0
36,3104579,32645,0,0,0,0,0
37,3104579,32645,0,0,0,0,0
38,3104579,32645,0,0,0,0,0
39,3104579,32645,0,0,0,0,0
40,3104579,32645,0,0,0,0,0
41,3104579,32645,0,0,0,0,0
42,3104579,32645,0,0,0,0,0
43,3104579,32645,0,0,0,0,0
44,3104579,32645,0,0,0,0,0
45,3104579,32645,0,0,0,0,0
46,3104579,32645,0,0,0,0,0
47,3104579,32645,0,0,0,0,0
48,3104579,32645,0,0,0,0,0
49,3104579,32645,0,0,0,0,0
50,3104579,32645,0,0,0,0,0
51,3104579,32645,0,0,0,0,0
52,3104579,32645,0,0,0,0,0
53,3104579,32645,0,0,0,0,0
54,3104579,32645,0,0,0,0,0
55,3104579,0,32645,0,0,0,32645
56,3104579,0,32645,0,0,0,32645
57,3104579,0,32645,0,0,0,32645
58,3104579,0,32645,0,0,0,32645
59,3104579,0,32645,0,0,0,32645
60,3104579,0,32645,0,0,0,32645
61,3104579,0,32645,0,0,0,32645
62,3104579,0,32645,0,0,0,32645
63,3104579,0,32645,0,0,0,32645
64,3104579,0,32645,0,0,0,32645
65,3104579,0,32645,0,0,0,32645
66,3104579,0,32645,0,0,0,32645
67,3104579,0,32645,0,0,0,32645
68,3104579,0,32645,0,0,0,32645
69,3104579,0,32645,0,0,0,32645
70,3104579,0,32645,0,0,0,32645
71,3104579,0,32645,0,0,0,32645
72,3104579,0,32645,0,0,0,32645
73,3104579,0,32645,0,0,0,32645
74,3104579,0,32645,0,0,0,32645
75,3104579,0,32645,0,0,0,32645
76,3104579,0,32645,0,0,0,32645
77,3104579,0,32645,0,0,0,32645
78,3104579,0,32645,0,0,0,32645
79,3104579,0,32645,0,0,0,32645
80,3104579,0,32645,0,0,0,32645
81,3104579,0,32645,0,0,0,32645
82,3104579,0,32645,0,0,0,32645
83,3104579,0,32645,0,0,0,32645
84,3104579,0,32645,0,0,0,32645
85,3104579,0,32645,0,0,0,32645
86,3104579,0,32645,0,0,0,32645
87,3104579,0,32645,0,0,0,32645
88,3104579,0,32645,0,0,0,32645
89,3104579,0,32645,0,0,0,32645
90,3104579,0,32645,0,0,0,32645
91,3104579,0,32645,0,0,0,32645
92,3104579,0,32645,0,0,0,32645
93,3104579,0,32645,0,0,0,32645
94,3104579,0,32645,0,0,0,32645
95,3104579,0,32645,0,0,0,32645
96,3104579,0,32645,0,0,0,32645
97,3104579,0,32645,0,0,0,32645
98,3104579,0,32645,0,0,0,32645
99,3104579,0,32645,0,0,0,32645
100,3104579,0,32645,0,0,0,32645
101,3104579,0,32645,0,0,0,32645
102,3104579,0,32645,0,0,0,32645
103,3104579,0,32645,0,0,0,32645
104,3104579,0,32645,0,0,0,32645
105,3104579,0,32645,0,0,0,32645
106,3104579,0,32645,0,0,0,32645
107,3104579,0,32645,0,0,0,32645
108,3104579,0,32645,0,0,0,32645
109,3104579,0,32645,0,0,0,32645
110,3104579,0,32645,0,0,0,32645
111,3104579,0,32645,0,0,0,32645
112,3104579,0,32645,0,0,0,32645
113,3104579,0,32645,0,0,0,32645
114,3104579,0,32645,0,0,0,32645
115,3104579,0,32645,0,0,0,32645
116,3104579,0,32645,0,0,0,32645
117,3104579,0,32645,0,0,0,32645
118,3104579,0,32645,0,0,0,32645
119,3104579,0,32645,0,0,0,32645
120,3104579,0,32645,0,0,0,32645
121,3104579,0,32645,0,0,0,32645
122,3104579,0,32645,0,0,0,32645
123,3104579,0,32645,0,0,0,32645
124,3104579,0,32645,0,0,0,32645
125,3104579,0,32645,0,0,0,32645
126,3104579,0,32645,0,0,0,32645
127,3104579,0,32645,0,0,0,32645
128,3104579,0,32645,0,0,0,32645
129,3104579,0,32645,0,0,0,32645
130,3104579,0,32645,0,0,0,32645
131,3104579,0,32645,0,0,0,32645
132,3104579,0,32645,0,0,0,32645
133,3104579,0,32645,0,0,0,32645
134,3104579,0,32645,0,0,0,32645
135,3104579,0,32645,0,0,0,32645
136,3104579,0,32645,0,0,0,32645
137,3104579,0,32645,0,0,0,32645
138,3104579,0,32645,0,0,0,32645
139,3104579,0,32645,0,0,0,32645
140,3104579,0,32645,0,0,0,32645
141,3104579,0,32645,0,0,0,32645
142,3104579,0,32645,0,0,0,32645
143,3104579,0,32645,0,0,0,32645
144,3104579,0,31215,1430,0,0,32645
145,3104579,0,31215,1430,0,0,32645
146,3104579,0,31215,1430,0,0,32645
147,3104579,0,31215,1430,0,0,32645
148,3104579,0,31215,1430,0,0,32645
149,3104579,0,31215,1430,0,0,32645
150,3104579,0,31215,1430,0,0,32645
151,3103481,1098,31215,1430,0,0,32645
152,3102986,1593,31215,1430,0,0,32645
153,3101612,2967,31215,1430,0,0,32645
154,3100389,4190,31215,1430,0,0,32645
155,3099192,5387,31215,1430,0,0,32645
156,3098424,6155,31215,1430,0,0,32645
157,3097666,6913,31215,1430,0,0,32645
158,3097004,7575,31215,1430,0,0,32645
159,3096396,8183,31215,1430,0,0,32645
160,3095806,8773,31215,1430,0,0,32645
161,3094432,10147,31215,1430,0,0,32645
162,3094432,10147,31215,1430,0,0,32645
163,3094432,10147,31215,1430,0,0,32645
164,3094432,10147,31215,1430,0,0,32645
165,3094432,10147,31215,1430,0,0,32645
166,3094432,10147,31215,1430,0,0,32645
167,3094432,10147,31215,1430,0,0,32645
168,3094432,10147,29820,2825,0,0,32645
169,3094432,10147,29820,2825,0,0,32645
170,3094432,10147,29820,2825,0,0,32645
171,3094432,10147,29820,2825,0,0,32645
172,3094432,10147,29820,2825,0,0,32645
173,3094432,10147,29820,2825,0,0,32645
174,3094432,10147,29820,2825,0,0,32645
175,3092210,12369,29820,2825,0,0,32645
176,3091422,13157,29820,2825,0,0,32645
177,3089133,15446,29820,2825,0,0,32645
178,3086813,17766,29820,2825,0,0,32645
179,3084721,19858,29820,2825,0,0,32645
180,3083332,21247,29820,2825,0,0,32645
181,3082002,22577,29820,2825,0,0,32645
182,3080849,23730,29820,2825,0,0,32645
183,3079754,24825,29820,2825,0,0,32645
184,3078694,25885,29820,2825,0,0,32645
185,3076082,28497,29820,2825,0,0,32645
186,3076082,28497,29820,2825,0,0,32645
187,3076082,28497,29820,2825,0,0,32645
188,3076082,28497,29820,2825,0,0,32645
189,3076082,28497,29820,2825,0,0,32645
190,3076082,28497,29820,2825,0,0,32645
191,3076082,28497,29820,2825,0,0,32645
192,3076082,28497,28475,4170,0,0,32645
193,3076082,28497,28475,4170,0,0,32645
194,3076082,28497,28475,4170,0,0,32645
195,3076082,28497,28475,4170,0,0,32645
196,3076082,28497,28475,4170,0,0,32645
197,3076082,28497,28475,4170,0,0,32645
198,3076082,28497,28475,4170,0,0,32645
199,3072577,31113,29364,4170,0,0,33534
200,3071563,31088,30403,4170,0,0,34573
201,3068259,33261,31534,4170,0,0,35704
202,3065067,35227,32760,4170,0,0,36930
203,3062178,37025,33851,4170,0,0,38021
204,3060287,38024,34743,4170,0,0,38913
205,3058357,39245,35452,4170,0,0,39622
206,3056710,40207,36137,4170,0,0,40307
207,3055148,41182,36724,4170,0,0,40894
208,3053663,41799,37592,4170,0,0,41762
209,3049673,45066,38315,4170,0,0,42485
210,3049673,44759,38622,4170,0,0,42792
211,3049673,44759,38622,4170,0,0,42792
212,3049673,44759,38622,4170,0,0,42792
213,3049673,44759,38622,4170,0,0,42792
214,3049673,44759,38622,4170,0,0,42792
215,3049673,44759,38622,4170,0,0,42792
216,3049673,44759,37297,5495,0,0,42792
217,3049673,44759,37297,5495,0,0,42792
218,3049673,44759,37297,5495,0,0,42792
219,3049673,44759,37297,5495,0,0,42792
220,3049673,44759,37297,5495,0,0,42792
221,3049673,44759,37297,5495,0,0,42792
222,3049673,44759,37297,5495,0,0,42792
223,3045153,47533,39043,5495,0,0,44538
224,3043943,46931,40855,5495,0,0,46350
225,3039873,49031,42825,5495,0,0,48320
226,3036046,50592,45091,5495,0,0,50586
227,3032463,52261,47005,5495,0,0,52500
228,3030129,53069,48531,5495,0,0,54026
229,3027814,54085,49830,5495,0,0,55325
230,3025751,54984,50994,5495,0,0,56489
231,3023836,55819,52074,5495,0,0,57569
232,3021972,56099,53658,5495,0,0,59153
233,3016693,59947,55089,5495,0,0,60584
234,3016693,59389,55647,5495,0,0,61142
235,3016693,59389,55647,5495,0,0,61142
236,3016693,59389,55647,5495,0,0,61142
237,3016693,59389,55647,5495,0,0,61142
238,3016693,59389,55647,5495,0,0,61142
239,3016693,59389,55647,5495,0,0,61142
240,3016693,59389,54286,6856,0,0,61142
241,3016693,59389,54286,6856,0,0,61142
242,3016693,59389,54286,6856,0,0,61142
243,3016693,59389,54286,6856,0,0,61142
244,3016693,59389,54286,6856,0,0,61142
245,3016693,59389,54286,6856,0,0,61142
246,3016693,59389,54286,6856,0,0,61142
247,3011283,62087,56998,6856,0,0,63854
248,3009962,60695,59711,6856,0,0,66567
249,3005333,62568,62467,6856,0,0,69323
250,3000691,64147,65530,6856,0,0,72386
251,2996381,65863,68124,6856,0,0,74980
252,2993618,66442,70308,6856,0,0,77164
253,2990914,67293,72161,6856,0,0,79017
254,2988554,67982,73832,6856,0,0,80688
255,2986257,68747,75364,6856,0,0,82220
256,2984073,68664,77631,6856,0,0,84487
257,2977819,72787,79762,6856,0,0,86618
258,2977819,71854,80695,6856,0,0,87551
259,2977819,71854,80695,6856,0,0,87551
260,2977819,71854,80695,6856,0,0,87551
261,2977819,71854,80695,6856,0,0,87551
262,2977819,71854,80695,6856,0,0,87551
263,2977819,71854,80695,6856,0,0,87551
264,2977819,71854,80695,6856,0,0,87551
265,2977819,71854,80695,6856,0,0,87551
266,2977819,71854,80695,6856,0,0,87551
267,2977819,71854,80695,6856,0,0,87551
268,2977819,71854,80695,6856,0,0,87551
269,2977819,71854,80695,6856,0,0,87551
270,2977819,71854,80695,6856,0,0,87551
271,2972493,73749,84126,6856,0,0,90982
272,2971478,71320,87570,6856,0,0,94426
273,2967725,71642,91001,6856,0,0,97857
274,2963833,71826,94709,6856,0,0,101565
275,2960162,72313,97893,6856,0,0,104749
276,2957781,72093,100494,6856,0,0,107350
277,2955484,72144,102740,6856,0,0,109596
278,2953448,72094,104826,6856,0,0,111682
279,2951544,72056,106768,6856,0,0,113624
280,2949722,70950,109696,6856,0,0,116552
281,2943828,74015,112525,6856,0,0,119381
282,2943828,72865,113675,6856,0,0,120531
283,2943828,72865,113675,6856,0,0,120531
284,2943828,72865,113675,6856,0,0,120531
285,2943828,72865,113675,6856,0,0,120531
286,2943828,72865,113675,6856,0,0,120531
287,2943828,72865,103897,6856,9778,0,120531
288,2943828,72865,103481,7272,9778,0,120531
289,2943828,72865,103481,7272,9778,0,120531
290,2943828,72865,103481,7272,9778,0,120531
291,2943828,72865,103481,7272,9778,0,120531
292,2943828,72865,103481,7272,9778,0,120531
293,2943828,72865,103481,7272,9778,0,120531
294,2943828,72865,103481,7272,9778,0,120531
295,2938439,74169,107566,7272,9778,0,124616
296,2938047,70644,111483,7272,9778,0,128533
297,2937202,67652,115320,7272,9778,0,132370
298,2936246,64055,119873,7272,9778,0,136923
299,2935249,61192,123733,7272,9778,0,140783
300,2935097,58200,126877,7272,9778,0,143927
301,2934953,55789,129432,7272,9778,0,146482
302,2934824,53520,131830,7272,9778,0,148880
303,2934701,51298,134175,7272,9778,0,151225
304,2934605,47894,137675,7272,9778,0,154725
305,2929210,50030,140934,7272,9778,0,157984
306,2929199,48620,142355,7272,9778,0,159405
307,2929193,48626,142355,7272,9778,0,159405
308,2929191,48628,142355,7272,9778,0,159405
309,2929185,48634,142355,7272,9778,0,159405
310,2929184,48635,142355,7272,9778,0,159405
311,2929184,48635,142355,7272,9778,0,159405
312,2929184,48635,141103,8524,9778,0,159405
313,2929184,48635,141103,8524,9778,0,159405
314,2929184,48635,141103,8524,9778,0,159405
315,2929184,48635,141103,8524,9778,0,159405
316,2929184,48635,141103,8524,9778,0,159405
317,2929184,48635,141103,8524,9778,0,159405
318,2929184,48635,141103,8524,9778,0,159405
319,2923552,50392,144978,8524,9778,0,163280
320,2922905,47533,148484,8524,9778,0,166786
321,2921377,45931,151614,8524,9778,0,169916
322,2919712,43817,155393,8524,9778,0,173695
323,2918189,42017,158716,8524,9778,0,177018
324,2917630,39930,161362,8524,9778,0,179664
325,2917129,38191,163602,8524,9778,0,181904
326,2916701,36534,165687,8524,9778,0,183989
327,2916300,35071,167551,8524,9778,0,185853
328,2915902,32205,170815,8524,9778,0,189117
329,2909990,35198,173734,8524,9778,0,192036
330,2909963,33865,175094,8524,9778,0,193396
331,2909938,33890,175094,8524,9778,0,193396
332,2909923,33905,175094,8524,9778,0,193396
333,2909914,33914,175094,8524,9778,0,193396
334,2909910,33918,175094,8524,9778,0,193396
335,2909910,33918,175094,8524,9778,0,193396
336,2909910,33918,172798,10820,9778,0,193396
337,2909910,33918,172798,10820,9778,0,193396
338,2909910,33918,172798,10820,9778,0,193396
339,2909910,33918,172798,10820,9778,0,193396
340,2909910,33918,172798,10820,9778,0,193396
341,2909910,33918,172798,10820,9778,0,193396
342,2909910,33918,172798,10820,9778,0,193396
343,2903613,36489,176524,10820,9778,0,197122
344,2902466,35402,178758,10820,9778,0,199356
345,2899615,37450,179561,10820,9778,0,200159
346,2896775,39365,180486,10820,9778,0,201084
