hour,susceptible,exposed,infected,hospitalized,recovered,deceased
1,3104579,32645,0,0,0,0
2,3104579,32645,0,0,0,0
3,3104579,32645,0,0,0,0
4,3104579,32645,0,0,0,0
5,3104579,32645,0,0,0,0
6,3104579,32645,0,0,0,0
7,3104579,32645,0,0,0,0
8,3104579,32645,0,0,0,0
9,3104579,32645,0,0,0,0
10,3104579,32645,0,0,0,0
11,3104579,32645,0,0,0,0
12,3104579,32645,0,0,0,0
13,3104579,32645,0,0,0,0
14,3104579,32645,0,0,0,0
15,3104579,32645,0,0,0,0
16,3104579,32645,0,0,0,0
17,3104579,32645,0,0,0,0
18,3104579,32645,0,0,0,0
19,3104579,32645,0,0,0,0
20,3104579,32645,0,0,0,0
21,3104579,32645,0,0,0,0
22,3104579,32645,0,0,0,0
23,3104579,32645,0,0,0,0
24,3104579,32645,0,0,0,0
25,3104579,32645,0,0,0,0
26,3104579,32645,0,0,0,0
27,3104579,32645,0,0,0,0
28,3104579,32645,0,0,0,0
29,3104579,32645,0,0,0,0
30,3104579,32645,0,0,0,0
31,3104579,32645,0,0,0,0
32,3104579,32645,0,0,0,0
33,3104579,32645,0,0,0,0
34,3104579,32645,0,0,0,0
35,3104579,32645,0,0,0,0
36,3104579,32645,0,0,0,0
37,3104579,32645,0,0,0,0
38,3104579,32645,0,0,0,0
39,3104579,32645,0,0,0,0
40,3104579,32645,0,0,0,0
41,3104579,32645,0,0,0,0
42,3104579,32645,0,0,0,0
43,3104579,32645,0,0,0,0
44,3104579,32645,0,0,0,0
45,3104579,32645,0,0,0,0
46,3104579,32645,0,0,0,0
47,3104579,32645,0,0,0,0
48,3104579,32645,0,0,0,0
49,3104579,32645,0,0,0,0
50,3104579,32645,0,0,0,0
51,3104579,32645,0,0,0,0
52,3104579,32645,0,0,0,0
53,3104579,32645,0,0,0,0
54,3104579,32645,0,0,0,0
55,3104579,0,32645,0,0,0
56,3104579,0,32645,0,0,0
57,3104579,0,32645,0,0,0
58,3104579,0,32645,0,0,0
59,3104579,0,32645,0,0,0
60,3104579,0,32645,0,0,0
61,3104579,0,32645,0,0,0
62,3104579,0,32645,0,0,0
63,3104579,0,32645,0,0,0
64,3104579,0,32645,0,0,0
65,3104579,0,32645,0,0,0
66,3104579,0,32645,0,0,0
67,3104579,0,32645,0,0,0
68,3104579,0,32645,0,0,0
69,3104579,0,32645,0,0,0
70,3104579,0,32645,0,0,0
71,3104579,0,32645,0,0,0
72,3104579,0,32645,0,0,0
73,3104579,0,32645,0,0,0
74,3104579,0,32645,0,0,0
75,3104579,0,32645,0,0,0
76,3104579,0,32645,0,0,0
77,3104579,0,32645,0,0,0
78,3104579,0,32645,0,0,0
79,3104579,0,32645,0,0,0
80,3104579,0,32645,0,0,0
81,3104579,0,32645,0,0,0
82,3104579,0,32645,0,0,0
83,3104579,0,32645,0,0,0
84,3104579,0,32645,0,0,0
85,3104579,0,32645,0,0,0
86,3104579,0,32645,0,0,0
87,3104579,0,32645,0,0,0
88,3104579,0,32645,0,0,0
89,3104579,0,32645,0,0,0
90,3104579,0,32645,0,0,0
91,3104579,0,32645,0,0,0
92,3104579,0,32645,0,0,0
93,3104579,0,32645,0,0,0
94,3104579,0,32645,0,0,0
95,3104579,0,32645,0,0,0
96,3104579,0,32645,0,0,0
97,3104579,0,32645,0,0,0
98,3104579,0,32645,0,0,0
99,3104579,0,32645,0,0,0
100,3104579,0,32645,0,0,0
101,3104579,0,32645,0,0,0
102,3104579,0,32645,0,0,0
103,3104579,0,32645,0,0,0
104,3104579,0,32645,0,0,0
105,3104579,0,32645,0,0,0
106,3104579,0,32645,0,0,0
107,3104579,0,32645,0,0,0
108,3104579,0,32645,0,0,0
109,3104579,0,32645,0,0,0
110,3104579,0,32645,0,0,0
111,3104579,0,32645,0,0,0
112,3104579,0,32645,0,0,0
113,3104579,0,32645,0,0,0
114,3104579,0,32645,0,0,0
115,3104579,0,32645,0,0,0
116,3104579,0,32645,0,0,0
117,3104579,0,32645,0,0,0
118,3104579,0,32645,0,0,0
119,3104579,0,32645,0,0,0
120,3104579,0,32645,0,0,0
121,3104579,0,32645,0,0,0
122,3104579,0,32645,0,0,0
123,3104579,0,32645,0,0,0
124,3104579,0,32645,0,0,0
125,3104579,0,32645,0,0,0
126,3104579,0,32645,0,0,0
127,3104579,0,32645,0,0,0
128,3104579,0,32645,0,0,0
129,3104579,0,32645,0,0,0
130,3104579,0,32645,0,0,0
131,3104579,0,32645,0,0,0
132,3104579,0,32645,0,0,0
133,3104579,0,32645,0,0,0
134,3104579,0,32645,0,0,0
135,3104579,0,32645,0,0,0
136,3104579,0,32645,0,0,0
137,3104579,0,32645,0,0,0
138,3104579,0,32645,0,0,0
139,3104579,0,32645,0,0,0
140,3104579,0,32645,0,0,0
141,3104579,0,32645,0,0,0
142,3104579,0,32645,0,0,0
143,3104579,0,32645,0,0,0
144,3104579,0,31276,1369,0,0
145,3104579,0,31276,1369,0,0
146,3104579,0,31276,1369,0,0
147,3104579,0,31276,1369,0,0
148,3104579,0,31276,1369,0,0
149,3104579,0,31276,1369,0,0
150,3104579,0,31276,1369,0,0
151,3104570,9,31276,1369,0,0
152,3103904,675,31276,1369,0,0
153,3103491,1088,31276,1369,0,0
154,3103196,1383,31276,1369,0,0
155,3103021,1558,31276,1369,0,0
156,3103008,1571,31276,1369,0,0
157,3103004,1575,31276,1369,0,0
158,3102995,1584,31276,1369,0,0
159,3102983,1596,31276,1369,0,0
160,3102977,1602,31276,1369,0,0
161,3102969,1610,31276,1369,0,0
162,3102969,1610,31276,1369,0,0
163,3102969,1610,31276,1369,0,0
164,3102969,1610,31276,1369,0,0
165,3102969,1610,31276,1369,0,0
166,3102969,1610,31276,1369,0,0
167,3102969,1610,31276,1369,0,0
168,3102969,1610,29986,2659,0,0
169,3102969,1610,29986,2659,0,0
170,3102969,1610,29986,2659,0,0
171,3102969,1610,29986,2659,0,0
172,3102969,1610,29986,2659,0,0
173,3102969,1610,29986,2659,0,0
174,3102969,1610,29986,2659,0,0
175,3102950,1629,29986,2659,0,0
176,3102122,2457,29986,2659,0,0
177,3101632,2947,29986,2659,0,0
178,3101273,3306,29986,2659,0,0
179,3101050,3529,29986,2659,0,0
180,3101033,3546,29986,2659,0,0
181,3101014,3565,29986,2659,0,0
182,3101006,3573,29986,2659,0,0
183,3100995,3584,29986,2659,0,0
184,3100978,3601,29986,2659,0,0
185,3100940,3639,29986,2659,0,0
186,3100940,3639,29986,2659,0,0
187,3100940,3639,29986,2659,0,0
188,3100940,3639,29986,2659,0,0
189,3100940,3639,29986,2659,0,0
190,3100940,3639,29986,2659,0,0
191,3100940,3639,29986,2659,0,0
192,3100940,3639,28634,4011,0,0
193,3100940,3639,28634,4011,0,0
194,3100940,3639,28634,4011,0,0
195,3100940,3639,28634,4011,0,0
196,3100940,3639,28634,4011,0,0
197,3100940,3639,28634,4011,0,0
198,3100940,3639,28634,4011,0,0
199,3100891,3465,28857,4011,0,0
200,3100113,3834,29266,4011,0,0
201,3099602,3898,29713,4011,0,0
202,3099252,3953,30008,4011,0,0
203,3099030,4035,30148,4011,0,0
204,3099016,3994,30203,4011,0,0
205,3098996,4009,30208,4011,0,0
206,3098982,4011,30220,4011,0,0
207,3098969,4016,30228,4011,0,0
208,3098949,4026,30238,4011,0,0
209,3098897,4072,30244,4011,0,0
210,3098897,4072,30244,4011,0,0
211,3098897,4072,30244,4011,0,0
212,3098897,4072,30244,4011,0,0
213,3098897,4072,30244,4011,0,0
214,3098897,4072,30244,4011,0,0
215,3098897,4072,30244,4011,0,0
216,3098897,4072,28888,5367,0,0
217,3098897,4072,28888,5367,0,0
218,3098897,4072,28888,5367,0,0
219,3098897,4072,28888,5367,0,0
220,3098897,4072,28888,5367,0,0
221,3098897,4072,28888,5367,0,0
222,3098897,4072,28888,5367,0,0
223,3098845,3832,29180,5367,0,0
224,3098047,4105,29705,5367,0,0
225,3097529,4080,30248,5367,0,0
226,3097142,4141,30574,5367,0,0
227,3096900,4189,30768,5367,0,0
228,3096867,4163,30827,5367,0,0
229,3096840,4174,30843,5367,0,0
230,3096810,4196,30851,5367,0,0
231,3096784,4206,30867,5367,0,0
232,3096761,4207,30889,5367,0,0
233,3096697,4250,30910,5367,0,0
234,3096697,4243,30917,5367,0,0
235,3096697,4243,30917,5367,0,0
236,3096697,4243,30917,5367,0,0
237,3096697,4243,30917,5367,0,0
238,3096697,4243,30917,5367,0,0
239,3096697,4243,30917,5367,0,0
240,3096697,4243,29507,6777,0,0
241,3096697,4243,29507,6777,0,0
242,3096697,4243,29507,6777,0,0
243,3096697,4243,29507,6777,0,0
244,3096697,4243,29507,6777,0,0
245,3096697,4243,29507,6777,0,0
246,3096697,4243,29507,6777,0,0
247,3096630,4024,29793,6777,0,0
248,3095833,4287,30327,6777,0,0
249,3095247,4345,30855,6777,0,0
250,3094877,4366,31204,6777,0,0
251,3094630,4452,31365,6777,0,0
252,3094608,4400,31439,6777,0,0
253,3094581,4412,31454,6777,0,0
254,3094549,4430,31468,6777,0,0
255,3094534,4430,31483,6777,0,0
256,3094509,4430,31508,6777,0,0
257,3094421,4486,31540,6777,0,0
258,3094421,4476,31550,6777,0,0
259,3094421,4476,31550,6777,0,0
260,3094421,4476,31550,6777,0,0
261,3094421,4476,31550,6777,0,0
262,3094421,4476,31550,6777,0,0
263,3094421,4476,31550,6777,0,0
264,3094421,4476,31550,6777,0,0
265,3094421,4476,31550,6777,0,0
266,3094421,4476,31550,6777,0,0
267,3094421,4476,31550,6777,0,0
268,3094421,4476,31550,6777,0,0
269,3094421,4476,31550,6777,0,0
270,3094421,4476,31550,6777,0,0
271,3094353,4270,31824,6777,0,0
272,3094165,3915,32367,6777,0,0
273,3094032,3492,32923,6777,0,0
274,3093941,3196,33310,6777,0,0
275,3093876,3065,33506,6777,0,0
276,3093854,3009,33584,6777,0,0
277,3093836,2998,33613,6777,0,0
278,3093818,2989,33640,6777,0,0
279,3093795,2986,33666,6777,0,0
280,3093773,2969,33705,6777,0,0
281,3093699,3013,33735,6777,0,0
282,3093699,2998,33750,6777,0,0
283,3093699,2998,33750,6777,0,0
284,3093699,2998,33750,6777,0,0
285,3093699,2998,33750,6777,0,0
286,3093699,2998,33750,6777,0,0
287,3093699,2998,23996,6777,9754,0
288,3093699,2998,23931,6842,9754,0
289,3093699,2998,23931,6842,9754,0
290,3093699,2998,23931,6842,9754,0
291,3093699,2998,23931,6842,9754,0
292,3093699,2998,23931,6842,9754,0
293,3093699,2998,23931,6842,9754,0
294,3093699,2998,23931,6842,9754,0
295,3093632,2742,24254,6842,9754,0
296,3093603,2217,24808,6842,9754,0
297,3093584,1708,25336,6842,9754,0
298,3093567,1322,25739,6842,9754,0
299,3093556,1120,25952,6842,9754,0
300,3093555,1045,26028,6842,9754,0
301,3093555,1017,26056,6842,9754,0
302,3093555,996,26077,6842,9754,0
303,3093555,974,26099,6842,9754,0
304,3093555,935,26138,6842,9754,0
305,3093477,963,26188,6842,9754,0
306,3093477,944,26207,6842,9754,0
307,3093477,944,26207,6842,9754,0
308,3093477,944,26207,6842,9754,0
309,3093477,944,26207,6842,9754,0
310,3093477,944,26207,6842,9754,0
311,3093477,944,26207,6842,9754,0
312,3093477,944,26045,7004,9754,0
313,3093477,944,26045,7004,9754,0
314,3093477,944,26045,7004,9754,0
315,3093477,944,26045,7004,9754,0
