hour,susceptible,exposed,infected,hospitalized,recovered,deceased,totalinfected
1,3104579,32645,0,0,0,0,0
2,3104579,32645,0,0,0,0,0
3,3104579,32645,0,0,0,0,0
4,3104579,32645,0,0,0,0,0
5,3104579,32645,0,0,0,0,0
6,3104579,32645,0,0,0,0,0
7,3104579,32645,0,0,0,0,0
8,3104579,32645,0,0,0,0,0
9,3104579,32645,0,0,0,0,0
10,3104579,32645,0,0,0,0,0
11,3104579,32645,0,0,0,0,0
12,3104579,32645,0,0,0,0,0
13,3104579,32645,0,0,0,0,0
14,3104579,32645,0,0,0,0,0
15,3104579,32645,0,0,0,0,0
16,3104579,32645,0,0,0,0,0
17,3104579,32645,0,0,0,0,0
18,3104579,32645,0,0,0,0,0
19,3104579,32645,0,0,0,0,0
20,3104579,32645,0,0,0,0,0
21,3104579,32645,0,0,0,0,0
22,3104579,32645,0,0,0,0,0
23,3104579,32645,0,0,0,0,0
24,3104579,32645,0,0,0,0,0
25,3104579,32645,0,0,0,0,0
26,3104579,32645,0,0,0,0,0
27,3104579,32645,0,0,0,0,0
28,3104579,32645,0,0,0,0,0
29,3104579,32645,0,0,0,0,0
30,3104579,32645,0,0,0,0,0
31,3104579,32645,0,0,0,0,0
32,3104579,32645,0,0,0,0,0
33,3104579,32645,0,0,0,0,0
34,3104579,32645,0,0,0,0,0
35,3104579,32645,0,0,0,0,0
36,3104579,32645,0,0,0,0,0
37,3104579,32645,0,0,0,0,0
38,3104579,32645,0,0,0,0,0
39,3104579,32645,0,0,0,0,0
40,3104579,32645,0,0,0,0,0
41,3104579,32645,0,0,0,0,0
42,3104579,32645,0,0,0,0,0
43,3104579,32645,0,0,0,0,0
44,3104579,32645,0,0,0,0,0
45,3104579,32645,0,0,0,0,0
46,3104579,32645,0,0,0,0,0
47,3104579,32645,0,0,0,0,0
48,3104579,32645,0,0,0,0,0
49,3104579,32645,0,0,0,0,0
50,3104579,32645,0,0,0,0,0
51,3104579,32645,0,0,0,0,0
52,3104579,32645,0,0,0,0,0
53,3104579,32645,0,0,0,0,0
54,3104579,32645,0,0,0,0,0
55,3104579,0,32645,0,0,0,32645
56,3104579,0,32645,0,0,0,32645
57,3104579,0,32645,0,0,0,32645
58,3104579,0,32645,0,0,0,32645
59,3104579,0,32645,0,0,0,32645
60,3104579,0,32645,0,0,0,32645
61,3104579,0,32645,0,0,0,32645
62,3104579,0,32645,0,0,0,32645
63,3104579,0,32645,0,0,0,32645
64,3104579,0,32645,0,0,0,32645
65,3104579,0,32645,0,0,0,32645
66,3104579,0,32645,0,0,0,32645
67,3104579,0,32645,0,0,0,32645
68,3104579,0,32645,0,0,0,32645
69,3104579,0,32645,0,0,0,32645
70,3104579,0,32645,0,0,0,32645
71,3104579,0,32645,0,0,0,32645
72,3104579,0,32645,0,0,0,32645
73,3104579,0,32645,0,0,0,32645
74,3104579,0,32645,0,0,0,32645
75,3104579,0,32645,0,0,0,32645
76,3104579,0,32645,0,0,0,32645
77,3104579,0,32645,0,0,0,32645
78,3104579,0,32645,0,0,0,32645
79,3104579,0,32645,0,0,0,32645
80,3104579,0,32645,0,0,0,32645
81,3104579,0,32645,0,0,0,32645
82,3104579,0,32645,0,0,0,32645
83,3104579,0,32645,0,0,0,32645
84,3104579,0,32645,0,0,0,32645
85,3104579,0,32645,0,0,0,32645
86,3104579,0,32645,0,0,0,32645
87,3104579,0,32645,0,0,0,32645
88,3104579,0,32645,0,0,0,32645
89,3104579,0,32645,0,0,0,32645
90,3104579,0,32645,0,0,0,32645
91,3104579,0,32645,0,0,0,32645
92,3104579,0,32645,0,0,0,32645
93,3104579,0,32645,0,0,0,32645
94,3104579,0,32645,0,0,0,32645
95,3104579,0,32645,0,0,0,32645
96,3104579,0,32645,0,0,0,32645
97,3104579,0,32645,0,0,0,32645
98,3104579,0,32645,0,0,0,32645
99,3104579,0,32645,0,0,0,32645
100,3104579,0,32645,0,0,0,32645
101,3104579,0,32645,0,0,0,32645
102,3104579,0,32645,0,0,0,32645
103,3104579,0,32645,0,0,0,32645
104,3104579,0,32645,0,0,0,32645
105,3104579,0,32645,0,0,0,32645
106,3104579,0,32645,0,0,0,32645
107,3104579,0,32645,0,0,0,32645
108,3104579,0,32645,0,0,0,32645
109,3104579,0,32645,0,0,0,32645
110,3104579,0,32645,0,0,0,32645
111,3104579,0,32645,0,0,0,32645
112,3104579,0,32645,0,0,0,32645
113,3104579,0,32645,0,0,0,32645
114,3104579,0,32645,0,0,0,32645
115,3104579,0,32645,0,0,0,32645
116,3104579,0,32645,0,0,0,32645
117,3104579,0,32645,0,0,0,32645
118,3104579,0,32645,0,0,0,32645
119,3104579,0,32645,0,0,0,32645
120,3104579,0,32645,0,0,0,32645
121,3104579,0,32645,0,0,0,32645
122,3104579,0,32645,0,0,0,32645
123,3104579,0,32645,0,0,0,32645
124,3104579,0,32645,0,0,0,32645
125,3104579,0,32645,0,0,0,32645
126,3104579,0,32645,0,0,0,32645
127,3104579,0,32645,0,0,0,32645
128,3104579,0,32645,0,0,0,32645
129,3104579,0,32645,0,0,0,32645
130,3104579,0,32645,0,0,0,32645
131,3104579,0,32645,0,0,0,32645
132,3104579,0,32645,0,0,0,32645
133,3104579,0,32645,0,0,0,32645
134,3104579,0,32645,0,0,0,32645
135,3104579,0,32645,0,0,0,32645
136,3104579,0,32645,0,0,0,32645
137,3104579,0,32645,0,0,0,32645
138,3104579,0,32645,0,0,0,32645
139,3104579,0,32645,0,0,0,32645
140,3104579,0,32645,0,0,0,32645
141,3104579,0,32645,0,0,0,32645
142,3104579,0,32645,0,0,0,32645
143,3104579,0,32645,0,0,0,32645
144,3104579,0,31336,1309,0,0,32645
145,3104579,0,31336,1309,0,0,32645
146,3104579,0,31336,1309,0,0,32645
147,3104579,0,31336,1309,0,0,32645
148,3104579,0,31336,1309,0,0,32645
149,3104579,0,31336,1309,0,0,32645
150,3104579,0,31336,1309,0,0,32645
151,3104563,16,31336,1309,0,0,32645
152,3103954,625,31336,1309,0,0,32645
153,3103515,1064,31336,1309,0,0,32645
154,3103225,1354,31336,1309,0,0,32645
155,3103031,1548,31336,1309,0,0,32645
156,3103023,1556,31336,1309,0,0,32645
157,3103018,1561,31336,1309,0,0,32645
158,3103011,1568,31336,1309,0,0,32645
159,3103008,1571,31336,1309,0,0,32645
160,3103006,1573,31336,1309,0,0,32645
161,3102990,1589,31336,1309,0,0,32645
162,3102990,1589,31336,1309,0,0,32645
163,3102990,1589,31336,1309,0,0,32645
164,3102990,1589,31336,1309,0,0,32645
165,3102990,1589,31336,1309,0,0,32645
166,3102990,1589,31336,1309,0,0,32645
167,3102990,1589,31336,1309,0,0,32645
168,3102990,1589,29970,2675,0,0,32645
169,3102990,1589,29970,2675,0,0,32645
170,3102990,1589,29970,2675,0,0,32645
171,3102990,1589,29970,2675,0,0,32645
172,3102990,1589,29970,2675,0,0,32645
173,3102990,1589,29970,2675,0,0,32645
174,3102990,1589,29970,2675,0,0,32645
175,3102968,1611,29970,2675,0,0,32645
176,3102219,2360,29970,2675,0,0,32645
177,3101732,2847,29970,2675,0,0,32645
178,3101367,3212,29970,2675,0,0,32645
179,3101137,3442,29970,2675,0,0,32645
180,3101113,3466,29970,2675,0,0,32645
181,3101101,3478,29970,2675,0,0,32645
182,3101083,3496,29970,2675,0,0,32645
183,3101069,3510,29970,2675,0,0,32645
184,3101062,3517,29970,2675,0,0,32645
185,3101033,3546,29970,2675,0,0,32645
186,3101033,3546,29970,2675,0,0,32645
187,3101033,3546,29970,2675,0,0,32645
188,3101033,3546,29970,2675,0,0,32645
189,3101033,3546,29970,2675,0,0,32645
190,3101033,3546,29970,2675,0,0,32645
191,3101033,3546,29970,2675,0,0,32645
192,3101033,3546,28603,4042,0,0,32645
193,3101033,3546,28603,4042,0,0,32645
194,3101033,3546,28603,4042,0,0,32645
195,3101033,3546,28603,4042,0,0,32645
196,3101033,3546,28603,4042,0,0,32645
197,3101033,3546,28603,4042,0,0,32645
198,3101033,3546,28603,4042,0,0,32645
199,3100990,3380,28812,4042,0,0,32854
200,3100202,3742,29238,4042,0,0,33280
201,3099699,3813,29670,4042,0,0,33712
202,3099322,3913,29947,4042,0,0,33989
203,3099106,3967,30109,4042,0,0,34151
204,3099090,3933,30159,4042,0,0,34201
205,3099063,3951,30168,4042,0,0,34210
206,3099047,3964,30171,4042,0,0,34213
207,3099027,3980,30175,4042,0,0,34217
208,3099014,3986,30182,4042,0,0,34224
209,3098970,4028,30184,4042,0,0,34226
210,3098970,4020,30192,4042,0,0,34234
211,3098970,4020,30192,4042,0,0,34234
212,3098970,4020,30192,4042,0,0,34234
213,3098970,4020,30192,4042,0,0,34234
214,3098970,4020,30192,4042,0,0,34234
215,3098970,4020,30192,4042,0,0,34234
216,3098970,4020,28891,5343,0,0,34234
217,3098970,4020,28891,5343,0,0,34234
218,3098970,4020,28891,5343,0,0,34234
219,3098970,4020,28891,5343,0,0,34234
220,3098970,4020,28891,5343,0,0,34234
221,3098970,4020,28891,5343,0,0,34234
222,3098970,4020,28891,5343,0,0,34234
223,3098911,3802,29168,5343,0,0,34511
224,3098139,4041,29701,5343,0,0,35044
225,3097610,4108,30163,5343,0,0,35506
226,3097255,4112,30514,5343,0,0,35857
227,3096993,4194,30694,5343,0,0,36037
228,3096967,4148,30766,5343,0,0,36109
229,3096943,4152,30786,5343,0,0,36129
230,3096918,4166,30797,5343,0,0,36140
231,3096893,4176,30812,5343,0,0,36155
232,3096872,4180,30829,5343,0,0,36172
233,3096826,4214,30841,5343,0,0,36184
234,3096826,4207,30848,5343,0,0,36191
235,3096826,4207,30848,5343,0,0,36191
236,3096826,4207,30848,5343,0,0,36191
237,3096826,4207,30848,5343,0,0,36191
238,3096826,4207,30848,5343,0,0,36191
239,3096826,4207,30848,5343,0,0,36191
240,3096826,4207,29514,6677,0,0,36191
241,3096826,4207,29514,6677,0,0,36191
242,3096826,4207,29514,6677,0,0,36191
243,3096826,4207,29514,6677,0,0,36191
244,3096826,4207,29514,6677,0,0,36191
245,3096826,4207,29514,6677,0,0,36191
246,3096826,4207,29514,6677,0,0,36191
247,3096766,3972,29809,6677,0,0,36486
248,3095991,4199,30357,6677,0,0,37034
249,3095455,4217,30875,6677,0,0,37552
250,3095086,4240,31221,6677,0,0,37898
251,3094840,4306,31401,6677,0,0,38078
252,3094817,4268,31462,6677,0,0,38139
253,3094787,4280,31480,6677,0,0,38157
254,3094764,4283,31500,6677,0,0,38177
255,3094737,4292,31518,6677,0,0,38195
256,3094715,4287,31545,6677,0,0,38222
257,3094655,4320,31572,6677,0,0,38249
258,3094655,4315,31577,6677,0,0,38254
259,3094655,4315,31577,6677,0,0,38254
260,3094655,4315,31577,6677,0,0,38254
261,3094655,4315,31577,6677,0,0,38254
262,3094655,4315,31577,6677,0,0,38254
263,3094655,4315,31577,6677,0,0,38254
264,3094655,4315,31577,6677,0,0,38254
265,3094655,4315,31577,6677,0,0,38254
266,3094655,4315,31577,6677,0,0,38254
267,3094655,4315,31577,6677,0,0,38254
268,3094655,4315,31577,6677,0,0,38254
269,3094655,4315,31577,6677,0,0,38254
270,3094655,4315,31577,6677,0,0,38254
271,3094590,4077,31880,6677,0,0,38557
272,3094443,3678,32426,6677,0,0,39103
273,3094317,3284,32946,6677,0,0,39623
274,3094238,3004,33305,6677,0,0,39982
275,3094174,2862,33511,6677,0,0,40188
276,3094150,2812,33585,6677,0,0,40262
277,3094124,2816,33607,6677,0,0,40284
278,3094103,2810,33634,6677,0,0,40311
279,3094084,2810,33653,6677,0,0,40330
280,3094061,2796,33690,6677,0,0,40367
281,3093990,2847,33710,6677,0,0,40387
282,3093990,2836,33721,6677,0,0,40398
283,3093990,2836,33721,6677,0,0,40398
284,3093990,2836,33721,6677,0,0,40398
285,3093990,2836,33721,6677,0,0,40398
286,3093990,2836,33721,6677,0,0,40398
287,3093990,2836,23860,6677,9861,0,40398
288,3093990,2836,23805,6732,9861,0,40398
289,3093990,2836,23805,6732,9861,0,40398
290,3093990,2836,23805,6732,9861,0,40398
291,3093990,2836,23805,6732,9861,0,40398
292,3093990,2836,23805,6732,9861,0,40398
293,3093990,2836,23805,6732,9861,0,40398
294,3093990,2836,23805,6732,9861,0,40398
295,3093920,2624,24087,6732,9861,0,40680
296,3093898,2088,24645,6732,9861,0,41238
297,3093877,1578,25176,6732,9861,0,41769
298,3093862,1206,25563,6732,9861,0,42156
299,3093857,1019,25755,6732,9861,0,42348
300,3093857,951,25823,6732,9861,0,42416
301,3093856,928,25847,6732,9861,0,42440
302,3093856,909,25866,6732,9861,0,42459
303,3093856,880,25895,6732,9861,0,42488
304,3093856,845,25930,6732,9861,0,42523
305,3093792,881,25958,6732,9861,0,42551
306,3093792,863,25976,6732,9861,0,42569
307,3093792,863,25976,6732,9861,0,42569
308,3093792,863,25976,6732,9861,0,42569
309,3093792,863,25976,6732,9861,0,42569
310,3093792,863,25976,6732,9861,0,42569
311,3093792,863,25976,6732,9861,0,42569
312,3093792,863,25822,6886,9861,0,42569
313,3093792,863,25822,6886,9861,0,42569
314,3093792,863,25822,6886,9861,0,42569
315,3093792,863,25822,6886,9861,0,42569
316,3093792,863,25822,6886,9861,0,42569
317,3093792,863,25822,6886,9861,0,42569
318,3093792,863,25822,6886,9861,0,42569
319,3093741,842,25894,6886,9861,0,42641
320,3093704,723,26050,6886,9861,0,42797
321,3093678,641,26158,6886,9861,0,42905
322,3093652,582,26243,6886,9861,0,42990
323,3093643,532,26302,6886,9861,0,43049
324,3093642,498,26337,6886,9861,0,43084
325,3093642,478,26357,6886,9861,0,43104
326,3093641,460,26376,6886,9861,0,43123
327,3093641,438,26398,6886,9861,0,43145
328,3093641,405,26431,6886,9861,0,43178
329,3093590,416,26471,6886,9861,0,43218
330,3093590,400,26487,6886,9861,0,43234
331,3093590,400,26487,6886,9861,0,43234
332,3093590,400,26487,6886,9861,0,43234
333,3093590,400,26487,6886,9861,0,43234
334,3093590,400,26487,6886,9861,0,43234
335,3093590,400,26487,6886,9861,0,43234
336,3093590,400,26272,7101,9861,0,43234
337,3093590,400,26272,7101,9861,0,43234
338,3093590,400,26272,7101,9861,0,43234
339,3093590,400,26272,7101,9861,0,43234
340,3093590,400,26272,7101,9861,0,43234
341,3093590,400,26272,7101,9861,0,43234
342,3093590,400,26272,7101,9861,0,43234
343,3093513,428,26321,7101,9861,0,43283
344,3093458,436,26368,7101,9861,0,43330
345,3093436,438,26388,7101,9861,0,43350
346,3093420,443,26399,7101,9861,0,43361
347,3093400,457,26405,7101,9861,0,43367
348,3093400,457,26405,7101,9861,0,43367
