hour,susceptible,exposed,infected,hospitalized,recovered,deceased,totalinfected
1,3104579,32645,0,0,0,0,0
2,3104579,32645,0,0,0,0,0
3,3104579,32645,0,0,0,0,0
4,3104579,32645,0,0,0,0,0
5,3104579,32645,0,0,0,0,0
6,3104579,32645,0,0,0,0,0
7,3104579,32645,0,0,0,0,0
8,3104579,32645,0,0,0,0,0
9,3104579,32645,0,0,0,0,0
10,3104579,32645,0,0,0,0,0
11,3104579,32645,0,0,0,0,0
12,3104579,32645,0,0,0,0,0
13,3104579,32645,0,0,0,0,0
14,3104579,32645,0,0,0,0,0
15,3104579,32645,0,0,0,0,0
16,3104579,32645,0,0,0,0,0
17,3104579,32645,0,0,0,0,0
18,3104579,32645,0,0,0,0,0
19,3104579,32645,0,0,0,0,0
20,3104579,32645,0,0,0,0,0
21,3104579,32645,0,0,0,0,0
22,3104579,32645,0,0,0,0,0
23,3104579,32645,0,0,0,0,0
24,3104579,32645,0,0,0,0,0
25,3104579,32645,0,0,0,0,0
26,3104579,32645,0,0,0,0,0
27,3104579,32645,0,0,0,0,0
28,3104579,32645,0,0,0,0,0
29,3104579,32645,0,0,0,0,0
30,3104579,32645,0,0,0,0,0
31,3104579,32645,0,0,0,0,0
32,3104579,32645,0,0,0,0,0
33,3104579,32645,0,0,0,0,0
34,3104579,32645,0,0,0,0,0
35,3104579,32645,0,0,0,0,0
36,3104579,32645,0,0,0,0,0
37,3104579,32645,0,0,0,0,0
38,3104579,32645,0,0,0,0,0
39,3104579,32645,0,0,0,0,0
40,3104579,32645,0,0,0,0,0
41,3104579,32645,0,0,0,0,0
42,3104579,32645,0,0,0,0,0
43,3104579,32645,0,0,0,0,0
44,3104579,32645,0,0,0,0,0
45,3104579,32645,0,0,0,0,0
46,3104579,32645,0,0,0,0,0
47,3104579,32645,0,0,0,0,0
48,3104579,32645,0,0,0,0,0
49,3104579,32645,0,0,0,0,0
50,3104579,32645,0,0,0,0,0
51,3104579,32645,0,0,0,0,0
52,3104579,32645,0,0,0,0,0
53,3104579,32645,0,0,0,0,0
54,3104579,32645,0,0,0,0,0
55,3104579,0,32645,0,0,0,32645
56,3104579,0,32645,0,0,0,32645
57,3104579,0,32645,0,0,0,32645
58,3104579,0,32645,0,0,0,32645
59,3104579,0,32645,0,0,0,32645
60,3104579,0,32645,0,0,0,32645
61,3104579,0,32645,0,0,0,32645
62,3104579,0,32645,0,0,0,32645
63,3104579,0,32645,0,0,0,32645
64,3104579,0,32645,0,0,0,32645
65,3104579,0,32645,0,0,0,32645
66,3104579,0,32645,0,0,0,32645
67,3104579,0,32645,0,0,0,32645
68,3104579,0,32645,0,0,0,32645
69,3104579,0,32645,0,0,0,32645
70,3104579,0,32645,0,0,0,32645
71,3104579,0,32645,0,0,0,32645
72,3104579,0,32645,0,0,0,32645
73,3104579,0,32645,0,0,0,32645
74,3104579,0,32645,0,0,0,32645
75,3104579,0,32645,0,0,0,32645
76,3104579,0,32645,0,0,0,32645
77,3104579,0,32645,0,0,0,32645
78,3104579,0,32645,0,0,0,32645
79,3104579,0,32645,0,0,0,32645
80,3104579,0,32645,0,0,0,32645
81,3104579,0,32645,0,0,0,32645
82,3104579,0,32645,0,0,0,32645
83,3104579,0,32645,0,0,0,32645
84,3104579,0,32645,0,0,0,32645
85,3104579,0,32645,0,0,0,32645
86,3104579,0,32645,0,0,0,32645
87,3104579,0,32645,0,0,0,32645
88,3104579,0,32645,0,0,0,32645
89,3104579,0,32645,0,0,0,32645
90,3104579,0,32645,0,0,0,32645
91,3104579,0,32645,0,0,0,32645
92,3104579,0,32645,0,0,0,32645
93,3104579,0,32645,0,0,0,32645
94,3104579,0,32645,0,0,0,32645
95,3104579,0,32645,0,0,0,32645
96,3104579,0,32645,0,0,0,32645
97,3104579,0,32645,0,0,0,32645
98,3104579,0,32645,0,0,0,32645
99,3104579,0,32645,0,0,0,32645
100,3104579,0,32645,0,0,0,32645
101,3104579,0,32645,0,0,0,32645
102,3104579,0,32645,0,0,0,32645
103,3104579,0,32645,0,0,0,32645
104,3104579,0,32645,0,0,0,32645
105,3104579,0,32645,0,0,0,32645
106,3104579,0,32645,0,0,0,32645
107,3104579,0,32645,0,0,0,32645
108,3104579,0,32645,0,0,0,32645
109,3104579,0,32645,0,0,0,32645
110,3104579,0,32645,0,0,0,32645
111,3104579,0,32645,0,0,0,32645
112,3104579,0,32645,0,0,0,32645
113,3104579,0,32645,0,0,0,32645
114,3104579,0,32645,0,0,0,32645
115,3104579,0,32645,0,0,0,32645
116,3104579,0,32645,0,0,0,32645
117,3104579,0,32645,0,0,0,32645
118,3104579,0,32645,0,0,0,32645
119,3104579,0,32645,0,0,0,32645
120,3104579,0,32645,0,0,0,32645
121,3104579,0,32645,0,0,0,32645
122,3104579,0,32645,0,0,0,32645
123,3104579,0,32645,0,0,0,32645
124,3104579,0,32645,0,0,0,32645
125,3104579,0,32645,0,0,0,32645
126,3104579,0,32645,0,0,0,32645
127,3104579,0,32645,0,0,0,32645
128,3104579,0,32645,0,0,0,32645
129,3104579,0,32645,0,0,0,32645
130,3104579,0,32645,0,0,0,32645
131,3104579,0,32645,0,0,0,32645
132,3104579,0,32645,0,0,0,32645
133,3104579,0,32645,0,0,0,32645
134,3104579,0,32645,0,0,0,32645
135,3104579,0,32645,0,0,0,32645
136,3104579,0,32645,0,0,0,32645
137,3104579,0,32645,0,0,0,32645
138,3104579,0,32645,0,0,0,32645
139,3104579,0,32645,0,0,0,32645
140,3104579,0,32645,0,0,0,32645
141,3104579,0,32645,0,0,0,32645
142,3104579,0,32645,0,0,0,32645
143,3104579,0,32645,0,0,0,32645
144,3104579,0,31273,1372,0,0,32645
145,3104579,0,31273,1372,0,0,32645
146,3104579,0,31273,1372,0,0,32645
147,3104579,0,31273,1372,0,0,32645
148,3104579,0,31273,1372,0,0,32645
149,3104579,0,31273,1372,0,0,32645
150,3104579,0,31273,1372,0,0,32645
151,3103337,1242,31273,1372,0,0,32645
152,3102871,1708,31273,1372,0,0,32645
153,3101535,3044,31273,1372,0,0,32645
154,3100281,4298,31273,1372,0,0,32645
155,3099117,5462,31273,1372,0,0,32645
156,3098316,6263,31273,1372,0,0,32645
157,3097560,7019,31273,1372,0,0,32645
158,3096932,7647,31273,1372,0,0,32645
159,3096292,8287,31273,1372,0,0,32645
160,3095666,8913,31273,1372,0,0,32645
161,3094263,10316,31273,1372,0,0,32645
162,3094263,10316,31273,1372,0,0,32645
163,3094263,10316,31273,1372,0,0,32645
164,3094263,10316,31273,1372,0,0,32645
165,3094263,10316,31273,1372,0,0,32645
166,3094263,10316,31273,1372,0,0,32645
167,3094263,10316,31273,1372,0,0,32645
168,3094263,10316,29896,2749,0,0,32645
169,3094263,10316,29896,2749,0,0,32645
170,3094263,10316,29896,2749,0,0,32645
171,3094263,10316,29896,2749,0,0,32645
172,3094263,10316,29896,2749,0,0,32645
173,3094263,10316,29896,2749,0,0,32645
174,3094263,10316,29896,2749,0,0,32645
175,3091986,12593,29896,2749,0,0,32645
176,3091211,13368,29896,2749,0,0,32645
177,3088729,15850,29896,2749,0,0,32645
178,3086369,18210,29896,2749,0,0,32645
179,3084303,20276,29896,2749,0,0,32645
180,3082860,21719,29896,2749,0,0,32645
181,3081511,23068,29896,2749,0,0,32645
182,3080224,24355,29896,2749,0,0,32645
183,3078972,25607,29896,2749,0,0,32645
184,3077849,26730,29896,2749,0,0,32645
185,3075002,29577,29896,2749,0,0,32645
186,3075002,29577,29896,2749,0,0,32645
187,3075002,29577,29896,2749,0,0,32645
188,3075002,29577,29896,2749,0,0,32645
189,3075002,29577,29896,2749,0,0,32645
190,3075002,29577,29896,2749,0,0,32645
191,3075002,29577,29896,2749,0,0,32645
192,3075002,29577,28544,4101,0,0,32645
193,3075002,29577,28544,4101,0,0,32645
194,3075002,29577,28544,4101,0,0,32645
195,3075002,29577,28544,4101,0,0,32645
196,3075002,29577,28544,4101,0,0,32645
197,3075002,29577,28544,4101,0,0,32645
198,3075002,29577,28544,4101,0,0,32645
199,3071478,32122,29523,4101,0,0,33624
200,3070444,32041,30638,4101,0,0,34739
201,3067162,34219,31742,4101,0,0,35843
202,3063882,36280,32961,4101,0,0,37062
203,3060948,38159,34016,4101,0,0,38117
204,3058944,39304,34875,4101,0,0,38976
205,3057015,40503,35605,4101,0,0,39706
206,3055223,41651,36249,4101,0,0,40350
207,3053584,42646,36893,4101,0,0,40994
208,3052016,43315,37792,4101,0,0,41893
209,3047832,46715,38576,4101,0,0,42677
210,3047832,46431,38860,4101,0,0,42961
211,3047832,46431,38860,4101,0,0,42961
212,3047832,46431,38860,4101,0,0,42961
213,3047832,46431,38860,4101,0,0,42961
214,3047832,46431,38860,4101,0,0,42961
215,3047832,46431,38860,4101,0,0,42961
216,3047832,46431,37517,5444,0,0,42961
217,3047832,46431,37517,5444,0,0,42961
218,3047832,46431,37517,5444,0,0,42961
219,3047832,46431,37517,5444,0,0,42961
220,3047832,46431,37517,5444,0,0,42961
221,3047832,46431,37517,5444,0,0,42961
222,3047832,46431,37517,5444,0,0,42961
223,3043255,49201,39324,5444,0,0,44768
224,3042092,48416,41272,5444,0,0,46716
225,3037960,50525,43295,5444,0,0,48739
226,3033985,52240,45555,5444,0,0,50999
227,3030318,53955,47507,5444,0,0,52951
228,3027872,54846,49062,5444,0,0,54506
229,3025549,55826,50405,5444,0,0,55849
230,3023451,56678,51651,5444,0,0,57095
231,3021555,57291,52934,5444,0,0,58378
232,3019671,57456,54653,5444,0,0,60097
233,3014396,61238,56146,5444,0,0,61590
234,3014396,60606,56778,5444,0,0,62222
235,3014396,60606,56778,5444,0,0,62222
236,3014396,60606,56778,5444,0,0,62222
237,3014396,60606,56778,5444,0,0,62222
238,3014396,60606,56778,5444,0,0,62222
239,3014396,60606,56778,5444,0,0,62222
240,3014396,60606,55353,6869,0,0,62222
241,3014396,60606,55353,6869,0,0,62222
242,3014396,60606,55353,6869,0,0,62222
243,3014396,60606,55353,6869,0,0,62222
244,3014396,60606,55353,6869,0,0,62222
245,3014396,60606,55353,6869,0,0,62222
246,3014396,60606,55353,6869,0,0,62222
247,3008891,63414,58050,6869,0,0,64919
248,3007544,62048,60763,6869,0,0,67632
249,3003001,63807,63547,6869,0,0,70416
250,2998487,65167,66701,6869,0,0,73570
251,2994345,66615,69395,6869,0,0,76264
252,2991615,67125,71615,6869,0,0,78484
253,2988983,67833,73539,6869,0,0,80408
254,2986591,68488,75276,6869,0,0,82145
255,2984318,69107,76930,6869,0,0,83799
256,2982213,68752,79390,6869,0,0,86259
257,2975990,72830,81535,6869,0,0,88404
258,2975990,71842,82523,6869,0,0,89392
259,2975990,71842,82523,6869,0,0,89392
260,2975990,71842,82523,6869,0,0,89392
261,2975990,71842,82523,6869,0,0,89392
262,2975990,71842,82523,6869,0,0,89392
263,2975990,71842,82523,6869,0,0,89392
264,2975990,71842,82523,6869,0,0,89392
265,2975990,71842,82523,6869,0,0,89392
266,2975990,71842,82523,6869,0,0,89392
267,2975990,71842,82523,6869,0,0,89392
268,2975990,71842,82523,6869,0,0,89392
269,2975990,71842,82523,6869,0,0,89392
270,2975990,71842,82523,6869,0,0,89392
271,2970546,73913,85896,6869,0,0,92765
272,2969590,71393,89372,6869,0,0,96241
273,2965837,71667,92851,6869,0,0,99720
274,2961958,71639,96758,6869,0,0,103627
275,2958282,72005,100068,6869,0,0,106937
276,2955965,71706,102684,6869,0,0,109553
277,2953745,71626,104984,6869,0,0,111853
278,2951710,71584,107061,6869,0,0,113930
279,2949823,71544,108988,6869,0,0,115857
280,2948018,70289,112048,6869,0,0,118917
281,2941948,73600,114807,6869,0,0,121676
282,2941948,72448,115959,6869,0,0,122828
283,2941948,72448,115959,6869,0,0,122828
284,2941948,72448,115959,6869,0,0,122828
285,2941948,72448,115959,6869,0,0,122828
286,2941948,72448,115959,6869,0,0,122828
287,2941948,72448,106077,6869,9882,0,122828
288,2941948,72448,105674,7272,9882,0,122828
289,2941948,72448,105674,7272,9882,0,122828
290,2941948,72448,105674,7272,9882,0,122828
291,2941948,72448,105674,7272,9882,0,122828
292,2941948,72448,105674,7272,9882,0,122828
293,2941948,72448,105674,7272,9882,0,122828
294,2941948,72448,105674,7272,9882,0,122828
295,2936703,73628,109739,7272,9882,0,126893
296,2936303,70028,113739,7272,9882,0,130893
297,2935488,66998,117584,7272,9882,0,134738
298,2934518,63621,121931,7272,9882,0,139085
299,2933530,60794,125746,7272,9882,0,142900
300,2933385,57991,128694,7272,9882,0,145848
301,2933212,55608,131250,7272,9882,0,148404
302,2933062,53290,133718,7272,9882,0,150872
303,2932927,51219,135924,7272,9882,0,153078
304,2932799,47801,139470,7272,9882,0,156624
305,2927322,50045,142703,7272,9882,0,159857
306,2927306,48684,144080,7272,9882,0,161234
307,2927298,48692,144080,7272,9882,0,161234
308,2927293,48697,144080,7272,9882,0,161234
309,2927291,48699,144080,7272,9882,0,161234
310,2927286,48704,144080,7272,9882,0,161234
311,2927286,48704,144080,7272,9882,0,161234
312,2927286,48704,142754,8598,9882,0,161234
313,2927286,48704,142754,8598,9882,0,161234
314,2927286,48704,142754,8598,9882,0,161234
315,2927286,48704,142754,8598,9882,0,161234
316,2927286,48704,142754,8598,9882,0,161234
317,2927286,48704,142754,8598,9882,0,161234
318,2927286,48704,142754,8598,9882,0,161234
319,2921486,50592,146666,8598,9882,0,165146
320,2920825,47709,150210,8598,9882,0,168690
321,2919243,46118,153383,8598,9882,0,171863
322,2917520,44095,157129,8598,9882,0,175609
323,2915850,42469,160425,8598,9882,0,178905
324,2915281,40532,162931,8598,9882,0,181411
325,2914708,38880,165156,8598,9882,0,183636
326,2914208,37352,167184,8598,9882,0,185664
327,2913751,35896,169097,8598,9882,0,187577
328,2913294,33108,172342,8598,9882,0,190822
329,2907495,35861,175388,8598,9882,0,193868
330,2907471,34477,176796,8598,9882,0,195276
331,2907448,34500,176796,8598,9882,0,195276
332,2907428,34520,176796,8598,9882,0,195276
333,2907411,34537,176796,8598,9882,0,195276
334,2907407,34541,176796,8598,9882,0,195276
335,2907407,34541,176796,8598,9882,0,195276
336,2907407,34541,174385,11009,9882,0,195276
337,2907407,34541,174385,11009,9882,0,195276
338,2907407,34541,174385,11009,9882,0,195276
339,2907407,34541,174385,11009,9882,0,195276
340,2907407,34541,174385,11009,9882,0,195276
341,2907407,34541,174385,11009,9882,0,195276
342,2907407,34541,174385,11009,9882,0,195276
343,2901138,37152,178043,11009,9882,0,198934
344,2899945,36185,180203,11009,9882,0,201094
345,2896898,38473,180962,11009,9882,0,201853
346,2893988,40446,181899,11009,9882,0,202790
