hour,susceptible,exposed,infected,hospitalized,recovered,deceased
1,3104579,32645,0,0,0,0
2,3104579,32645,0,0,0,0
3,3104579,32645,0,0,0,0
4,3104579,32645,0,0,0,0
5,3104579,32645,0,0,0,0
6,3104579,32645,0,0,0,0
7,3104579,32645,0,0,0,0
8,3104579,32645,0,0,0,0
9,3104579,32645,0,0,0,0
10,3104579,32645,0,0,0,0
11,3104579,32645,0,0,0,0
12,3104579,32645,0,0,0,0
13,3104579,32645,0,0,0,0
14,3104579,32645,0,0,0,0
15,3104579,32645,0,0,0,0
16,3104579,32645,0,0,0,0
17,3104579,32645,0,0,0,0
18,3104579,32645,0,0,0,0
19,3104579,32645,0,0,0,0
20,3104579,32645,0,0,0,0
21,3104579,32645,0,0,0,0
22,3104579,32645,0,0,0,0
23,3104579,32645,0,0,0,0
24,3104579,32645,0,0,0,0
25,3104579,32645,0,0,0,0
26,3104579,32645,0,0,0,0
27,3104579,32645,0,0,0,0
28,3104579,32645,0,0,0,0
29,3104579,32645,0,0,0,0
30,3104579,32645,0,0,0,0
31,3104579,32645,0,0,0,0
32,3104579,32645,0,0,0,0
33,3104579,32645,0,0,0,0
34,3104579,32645,0,0,0,0
35,3104579,32645,0,0,0,0
36,3104579,32645,0,0,0,0
37,3104579,32645,0,0,0,0
38,3104579,32645,0,0,0,0
39,3104579,32645,0,0,0,0
40,3104579,32645,0,0,0,0
41,3104579,32645,0,0,0,0
42,3104579,32645,0,0,0,0
43,3104579,32645,0,0,0,0
44,3104579,32645,0,0,0,0
45,3104579,32645,0,0,0,0
46,3104579,32645,0,0,0,0
47,3104579,32645,0,0,0,0
48,3104579,32645,0,0,0,0
49,3104579,32645,0,0,0,0
50,3104579,32645,0,0,0,0
51,3104579,32645,0,0,0,0
52,3104579,32645,0,0,0,0
53,3104579,32645,0,0,0,0
54,3104579,32645,0,0,0,0
55,3104579,0,32645,0,0,0
56,3104579,0,32645,0,0,0
57,3104579,0,32645,0,0,0
58,3104579,0,32645,0,0,0
59,3104579,0,32645,0,0,0
60,3104579,0,32645,0,0,0
61,3104579,0,32645,0,0,0
62,3104579,0,32645,0,0,0
63,3104579,0,32645,0,0,0
64,3104579,0,32645,0,0,0
65,3104579,0,32645,0,0,0
66,3104579,0,32645,0,0,0
67,3104579,0,32645,0,0,0
68,3104579,0,32645,0,0,0
69,3104579,0,32645,0,0,0
70,3104579,0,32645,0,0,0
71,3104579,0,32645,0,0,0
72,3104579,0,32645,0,0,0
73,3104579,0,32645,0,0,0
74,3104579,0,32645,0,0,0
75,3104579,0,32645,0,0,0
76,3104579,0,32645,0,0,0
77,3104579,0,32645,0,0,0
78,3104579,0,32645,0,0,0
79,3104579,0,32645,0,0,0
80,3104579,0,32645,0,0,0
81,3104579,0,32645,0,0,0
82,3104579,0,32645,0,0,0
83,3104579,0,32645,0,0,0
84,3104579,0,32645,0,0,0
85,3104579,0,32645,0,0,0
86,3104579,0,32645,0,0,0
87,3104579,0,32645,0,0,0
88,3104579,0,32645,0,0,0
89,3104579,0,32645,0,0,0
90,3104579,0,32645,0,0,0
91,3104579,0,32645,0,0,0
92,3104579,0,32645,0,0,0
93,3104579,0,32645,0,0,0
94,3104579,0,32645,0,0,0
95,3104579,0,32645,0,0,0
96,3104579,0,32645,0,0,0
97,3104579,0,32645,0,0,0
98,3104579,0,32645,0,0,0
99,3104579,0,32645,0,0,0
100,3104579,0,32645,0,0,0
101,3104579,0,32645,0,0,0
102,3104579,0,32645,0,0,0
103,3104579,0,32645,0,0,0
104,3104579,0,32645,0,0,0
105,3104579,0,32645,0,0,0
106,3104579,0,32645,0,0,0
107,3104579,0,32645,0,0,0
108,3104579,0,32645,0,0,0
109,3104579,0,32645,0,0,0
110,3104579,0,32645,0,0,0
111,3104579,0,32645,0,0,0
112,3104579,0,32645,0,0,0
113,3104579,0,32645,0,0,0
114,3104579,0,32645,0,0,0
115,3104579,0,32645,0,0,0
116,3104579,0,32645,0,0,0
117,3104579,0,32645,0,0,0
118,3104579,0,32645,0,0,0
119,3104579,0,32645,0,0,0
120,3104579,0,32645,0,0,0
121,3104579,0,32645,0,0,0
122,3104579,0,32645,0,0,0
123,3104579,0,32645,0,0,0
124,3104579,0,32645,0,0,0
125,3104579,0,32645,0,0,0
126,3104579,0,32645,0,0,0
127,3104579,0,32645,0,0,0
128,3104579,0,32645,0,0,0
129,3104579,0,32645,0,0,0
130,3104579,0,32645,0,0,0
131,3104579,0,32645,0,0,0
132,3104579,0,32645,0,0,0
133,3104579,0,32645,0,0,0
134,3104579,0,32645,0,0,0
135,3104579,0,32645,0,0,0
136,3104579,0,32645,0,0,0
137,3104579,0,32645,0,0,0
138,3104579,0,32645,0,0,0
139,3104579,0,32645,0,0,0
140,3104579,0,32645,0,0,0
141,3104579,0,32645,0,0,0
142,3104579,0,32645,0,0,0
143,3104579,0,32645,0,0,0
144,3104579,0,31273,1372,0,0
145,3104579,0,31273,1372,0,0
146,3104579,0,31273,1372,0,0
147,3104579,0,31273,1372,0,0
148,3104579,0,31273,1372,0,0
149,3104579,0,31273,1372,0,0
150,3104579,0,31273,1372,0,0
151,3103337,1242,31273,1372,0,0
152,3102871,1708,31273,1372,0,0
153,3101535,3044,31273,1372,0,0
154,3100281,4298,31273,1372,0,0
155,3099117,5462,31273,1372,0,0
156,3098316,6263,31273,1372,0,0
157,3097560,7019,31273,1372,0,0
158,3096932,7647,31273,1372,0,0
159,3096292,8287,31273,1372,0,0
160,3095666,8913,31273,1372,0,0
161,3094263,10316,31273,1372,0,0
162,3094263,10316,31273,1372,0,0
163,3094263,10316,31273,1372,0,0
164,3094263,10316,31273,1372,0,0
165,3094263,10316,31273,1372,0,0
166,3094263,10316,31273,1372,0,0
167,3094263,10316,31273,1372,0,0
168,3094263,10316,29896,2749,0,0
169,3094263,10316,29896,2749,0,0
170,3094263,10316,29896,2749,0,0
171,3094263,10316,29896,2749,0,0
172,3094263,10316,29896,2749,0,0
173,3094263,10316,29896,2749,0,0
174,3094263,10316,29896,2749,0,0
175,3091986,12593,29896,2749,0,0
176,3091211,13368,29896,2749,0,0
177,3088729,15850,29896,2749,0,0
178,3086369,18210,29896,2749,0,0
179,3084303,20276,29896,2749,0,0
180,3082860,21719,29896,2749,0,0
181,3081511,23068,29896,2749,0,0
182,3080224,24355,29896,2749,0,0
183,3078972,25607,29896,2749,0,0
184,3077849,26730,29896,2749,0,0
185,3075002,29577,29896,2749,0,0
186,3075002,29577,29896,2749,0,0
187,3075002,29577,29896,2749,0,0
188,3075002,29577,29896,2749,0,0
189,3075002,29577,29896,2749,0,0
190,3075002,29577,29896,2749,0,0
191,3075002,29577,29896,2749,0,0
192,3075002,29577,28544,4101,0,0
193,3075002,29577,28544,4101,0,0
194,3075002,29577,28544,4101,0,0
195,3075002,29577,28544,4101,0,0
196,3075002,29577,28544,4101,0,0
197,3075002,29577,28544,4101,0,0
198,3075002,29577,28544,4101,0,0
199,3071478,32122,29523,4101,0,0
200,3070444,32041,30638,4101,0,0
201,3067162,34219,31742,4101,0,0
202,3063882,36280,32961,4101,0,0
203,3060948,38159,34016,4101,0,0
204,3058944,39304,34875,4101,0,0
205,3057015,40503,35605,4101,0,0
206,3055223,41651,36249,4101,0,0
207,3053584,42646,36893,4101,0,0
208,3052016,43315,37792,4101,0,0
209,3047832,46715,38576,4101,0,0
210,3047832,46431,38860,4101,0,0
211,3047832,46431,38860,4101,0,0
212,3047832,46431,38860,4101,0,0
213,3047832,46431,38860,4101,0,0
214,3047832,46431,38860,4101,0,0
215,3047832,46431,38860,4101,0,0
216,3047832,46431,37517,5444,0,0
217,3047832,46431,37517,5444,0,0
218,3047832,46431,37517,5444,0,0
219,3047832,46431,37517,5444,0,0
220,3047832,46431,37517,5444,0,0
221,3047832,46431,37517,5444,0,0
222,3047832,46431,37517,5444,0,0
223,3043255,49201,39324,5444,0,0
224,3042092,48416,41272,5444,0,0
225,3037960,50525,43295,5444,0,0
226,3033985,52240,45555,5444,0,0
227,3030318,53955,47507,5444,0,0
228,3027872,54846,49062,5444,0,0
229,3025549,55826,50405,5444,0,0
230,3023451,56678,51651,5444,0,0
231,3021555,57291,52934,5444,0,0
232,3019671,57456,54653,5444,0,0
233,3014396,61238,56146,5444,0,0
234,3014396,60606,56778,5444,0,0
235,3014396,60606,56778,5444,0,0
236,3014396,60606,56778,5444,0,0
237,3014396,60606,56778,5444,0,0
238,3014396,60606,56778,5444,0,0
239,3014396,60606,56778,5444,0,0
240,3014396,60606,55353,6869,0,0
241,3014396,60606,55353,6869,0,0
242,3014396,60606,55353,6869,0,0
243,3014396,60606,55353,6869,0,0
244,3014396,60606,55353,6869,0,0
245,3014396,60606,55353,6869,0,0
246,3014396,60606,55353,6869,0,0
247,3008891,63414,58050,6869,0,0
248,3007544,62048,60763,6869,0,0
249,3003001,63807,63547,6869,0,0
250,2998487,65167,66701,6869,0,0
251,2994345,66615,69395,6869,0,0
252,2991615,67125,71615,6869,0,0
253,2988983,67833,73539,6869,0,0
254,2986591,68488,75276,6869,0,0
255,2984318,69107,76930,6869,0,0
256,2982213,68752,79390,6869,0,0
257,2975990,72830,81535,6869,0,0
258,2975990,71842,82523,6869,0,0
259,2975990,71842,82523,6869,0,0
260,2975990,71842,82523,6869,0,0
261,2975990,71842,82523,6869,0,0
262,2975990,71842,82523,6869,0,0
263,2975990,71842,82523,6869,0,0
264,2975990,71842,82523,6869,0,0
265,2975990,71842,82523,6869,0,0
266,2975990,71842,82523,6869,0,0
267,2975990,71842,82523,6869,0,0
268,2975990,71842,82523,6869,0,0
269,2975990,71842,82523,6869,0,0
270,2975990,71842,82523,6869,0,0
271,2970546,73913,85896,6869,0,0
272,2969590,71393,89372,6869,0,0
273,2965837,71667,92851,6869,0,0
274,2961958,71639,96758,6869,0,0
275,2958282,72005,100068,6869,0,0
276,2955965,71706,102684,6869,0,0
277,2953745,71626,104984,6869,0,0
278,2951710,71584,107061,6869,0,0
279,2949823,71544,108988,6869,0,0
280,2948018,70289,112048,6869,0,0
281,2941948,73600,114807,6869,0,0
282,2941948,72448,115959,6869,0,0
283,2941948,72448,115959,6869,0,0
284,2941948,72448,115959,6869,0,0
285,2941948,72448,115959,6869,0,0
286,2941948,72448,115959,6869,0,0
287,2941948,72448,106077,6869,9882,0
288,2941948,72448,105674,7272,9882,0
289,2941948,72448,105674,7272,9882,0
290,2941948,72448,105674,7272,9882,0
291,2941948,72448,105674,7272,9882,0
292,2941948,72448,105674,7272,9882,0
293,2941948,72448,105674,7272,9882,0
294,2941948,72448,105674,7272,9882,0
295,2936703,73628,109739,7272,9882,0
296,2936303,70028,113739,7272,9882,0
297,2935488,66998,117584,7272,9882,0
298,2934518,63621,121931,7272,9882,0
299,2933530,60794,125746,7272,9882,0
300,2933385,57991,128694,7272,9882,0
301,2933212,55608,131250,7272,9882,0
302,2933062,53290,133718,7272,9882,0
303,2932927,51219,135924,7272,9882,0
304,2932799,47801,139470,7272,9882,0
305,2927322,50045,142703,7272,9882,0
306,2927306,48684,144080,7272,9882,0
307,2927298,48692,144080,7272,9882,0
308,2927293,48697,144080,7272,9882,0
309,2927291,48699,144080,7272,9882,0
310,2927286,48704,144080,7272,9882,0
311,2927286,48704,144080,7272,9882,0
312,2927286,48704,142754,8598,9882,0
313,2927286,48704,142754,8598,9882,0
314,2927286,48704,142754,8598,9882,0
